position COMBINED_rate(cM/Mb) Genetic_Map(cM)
13754 0 13754
13755 0 13755
13758 0 13758
13759 0 13759
13760 0 13760
13761 0 13761
13762 0 13762
13763 0 13763
13764 0 13764
13765 0 13765
13766 0 13766
13767 0 13767
13768 0 13768
13770 0 13770
13773 0 13773
13774 0 13774
13776 0 13776
13777 0 13777
13778 0 13778
13780 0 13780
13781 0 13781
13782 0 13782
13785 0 13785
13786 0 13786
13787 0 13787
13788 0 13788
13789 0 13789
13790 0 13790
13791 0 13791
13792 0 13792
13794 0 13794
13797 0 13797
13800 0 13800
13801 0 13801
13802 0 13802
13803 0 13803
13804 0 13804
13806 0 13806
13807 0 13807
13809 0 13809
13810 0 13810
13812 0 13812
13813 0 13813
13814 0 13814
13815 0 13815
13816 0 13816
13818 0 13818
13819 0 13819
13820 0 13820
13821 0 13821
13822 0 13822
13824 0 13824
13827 0 13827
13828 0 13828
13830 0 13830
13831 0 13831
13833 0 13833
13834 0 13834
13835 0 13835
13836 0 13836
13839 0 13839
13840 0 13840
13842 0 13842
13848 0 13848
13849 0 13849
13850 0 13850
13851 0 13851
13852 0 13852
13854 0 13854
13855 0 13855
13856 0 13856
13857 0 13857
13858 0 13858
13860 0 13860
13862 0 13862
13863 0 13863
13866 0 13866
13869 0 13869
13872 0 13872
13874 0 13874
13878 0 13878
13879 0 13879
13880 0 13880
13881 0 13881
13882 0 13882
13884 0 13884
13885 0 13885
13886 0 13886
13887 0 13887
13888 0 13888
13889 0 13889
13890 0 13890
13893 0 13893
13896 0 13896
13897 0 13897
13899 0 13899
13902 0 13902
13905 0 13905
13907 0 13907
13908 0 13908
13909 0 13909
13911 0 13911
13912 0 13912
13914 0 13914
13915 0 13915
13917 0 13917
13919 0 13919
13920 0 13920
13923 0 13923
13924 0 13924
13926 0 13926
13927 0 13927
13928 0 13928
13929 0 13929
13930 0 13930
13932 0 13932
13933 0 13933
13934 0 13934
13935 0 13935
13938 0 13938
13940 0 13940
13941 0 13941
13942 0 13942
13943 0 13943
13945 0 13945
13947 0 13947
13948 0 13948
13950 0 13950
13953 0 13953
13954 0 13954
13956 0 13956
13957 0 13957
13958 0 13958
13959 0 13959
13962 0 13962
13965 0 13965
13966 0 13966
13967 0 13967
13968 0 13968
13971 0 13971
13973 0 13973
13974 0 13974
13975 0 13975
13977 0 13977
13980 0 13980
13981 0 13981
13983 0 13983
13984 0 13984
13986 0 13986
13988 0 13988
13989 0 13989
13992 0 13992
13993 0 13993
13994 0 13994
13995 0 13995
13998 0 13998
13999 0 13999
14000 0 14000
14001 0 14001
14002 0 14002
14003 0 14003
14004 0 14004
14007 0 14007
14008 0 14008
14013 0 14013
14014 0 14014
14016 0 14016
14017 0 14017
14020 0 14020
14022 0 14022
14025 0 14025
14027 0 14027
14028 0 14028
14029 0 14029
14030 0 14030
14031 0 14031
14034 0 14034
14037 0 14037
14040 0 14040
14041 0 14041
14042 0 14042
14043 0 14043
14046 0 14046
14047 0 14047
14048 0 14048
14049 0 14049
14050 0 14050
14052 0 14052
14053 0 14053
14055 0 14055
14058 0 14058
14059 0 14059
14060 0 14060
14061 0 14061
14062 0 14062
14063 0 14063
14064 0 14064
14065 0 14065
14066 0 14066
14067 0 14067
14070 0 14070
14071 0 14071
14073 0 14073
14076 0 14076
14079 0 14079
14082 0 14082
14083 0 14083
14088 0 14088
14091 0 14091
14093 0 14093
14094 0 14094
14095 0 14095
14097 0 14097
14100 0 14100
14101 0 14101
14103 0 14103
14106 0 14106
14109 0 14109
14110 0 14110
14112 0 14112
14115 0 14115
14116 0 14116
14118 0 14118
14119 0 14119
14121 0 14121
14122 0 14122
14124 0 14124
14125 0 14125
14126 0 14126
14127 0 14127
14128 0 14128
14129 0 14129
14130 0 14130
14131 0 14131
14133 0 14133
14134 0 14134
14135 0 14135
14136 0 14136
14137 0 14137
14138 0 14138
14139 0 14139
14141 0 14141
14142 0 14142
14144 0 14144
14145 0 14145
14148 0 14148
14149 0 14149
14151 0 14151
14152 0 14152
14153 0 14153
14154 0 14154
14155 0 14155
14158 0 14158
14160 0 14160
14161 0 14161
14162 0 14162
14163 0 14163
14164 0 14164
14166 0 14166
14167 0 14167
14169 0 14169
14170 0 14170
14173 0 14173
14176 0 14176
14178 0 14178
14179 0 14179
14180 0 14180
14181 0 14181
14182 0 14182
14184 0 14184
14185 0 14185
14187 0 14187
14188 0 14188
14189 0 14189
14191 0 14191
14193 0 14193
14194 0 14194
14195 0 14195
14197 0 14197
14198 0 14198
14199 0 14199
14200 0 14200
14203 0 14203
14206 0 14206
14207 0 14207
14208 0 14208
14209 0 14209
14210 0 14210
14211 0 14211
14212 0 14212
14215 0 14215
14218 0 14218
14220 0 14220
14221 0 14221
14224 0 14224
14225 0 14225
14226 0 14226
14227 0 14227
14230 0 14230
14233 0 14233
14239 0 14239
14241 0 14241
14242 0 14242
14245 0 14245
14248 0 14248
14249 0 14249
14251 0 14251
14255 0 14255
14256 0 14256
14257 0 14257
14258 0 14258
14259 0 14259
14260 0 14260
14263 0 14263
14265 0 14265
14266 0 14266
14267 0 14267
14269 0 14269
14271 0 14271
14272 0 14272
14274 0 14274
14275 0 14275
14276 0 14276
14278 0 14278
14279 0 14279
14280 0 14280
14281 0 14281
14284 0 14284
14287 0 14287
14290 0 14290
14293 0 14293
14296 0 14296
14298 0 14298
14299 0 14299
14302 0 14302
14305 0 14305
14306 0 14306
14307 0 14307
14308 0 14308
14311 0 14311
14312 0 14312
14314 0 14314
14315 0 14315
14316 0 14316
14318 0 14318
14319 0 14319
14320 0 14320
14322 0 14322
14323 0 14323
14325 0 14325
14326 0 14326
14328 0 14328
14329 0 14329
14332 0 14332
14334 0 14334
14335 0 14335
14337 0 14337
14338 0 14338
14339 0 14339
14340 0 14340
14341 0 14341
14344 0 14344
14347 0 14347
14348 0 14348
14350 0 14350
14351 0 14351
14353 0 14353
14356 0 14356
14357 0 14357
14358 0 14358
14359 0 14359
14362 0 14362
14364 0 14364
14365 0 14365
14367 0 14367
14368 0 14368
14370 0 14370
14371 0 14371
14372 0 14372
14374 0 14374
14375 0 14375
14377 0 14377
14380 0 14380
14381 0 14381
14383 0 14383
14384 0 14384
14385 0 14385
14386 0 14386
14388 0 14388
14389 0 14389
14392 0 14392
14393 0 14393
14394 0 14394
14395 0 14395
14397 0 14397
14398 0 14398
14400 0 14400
14401 0 14401
14403 0 14403
14404 0 14404
14405 0 14405
14407 0 14407
14409 0 14409
14410 0 14410
14412 0 14412
14413 0 14413
14417 0 14417
14419 0 14419
14420 0 14420
14422 0 14422
14423 0 14423
14424 0 14424
14425 0 14425
14428 0 14428
14431 0 14431
14432 0 14432
14433 0 14433
14434 0 14434
14437 0 14437
14438 0 14438
14440 0 14440
14443 0 14443
14446 0 14446
14449 0 14449
14450 0 14450
14452 0 14452
14455 0 14455
14458 0 14458
14459 0 14459
14460 0 14460
14461 0 14461
14462 0 14462
14464 0 14464
14466 0 14466
14467 0 14467
14470 0 14470
14473 0 14473
14476 0 14476
14477 0 14477
14479 0 14479
14482 0 14482
14484 0 14484
14485 0 14485
14488 0 14488
14491 0 14491
14492 0 14492
14494 0 14494
14495 0 14495
14497 0 14497
14500 0 14500
14501 0 14501
14502 0 14502
14503 0 14503
14506 0 14506
14509 0 14509
14511 0 14511
14512 0 14512
14513 0 14513
14514 0 14514
14515 0 14515
14517 0 14517
14518 0 14518
14521 0 14521
14524 0 14524
14526 0 14526
14527 0 14527
14530 0 14530
14533 0 14533
14536 0 14536
14539 0 14539
14542 0 14542
14543 0 14543
14544 0 14544
14545 0 14545
14548 0 14548
14549 0 14549
14550 0 14550
14551 0 14551
14552 0 14552
14553 0 14553
14554 0 14554
14555 0 14555
14557 0 14557
14560 0 14560
14561 0 14561
14562 0 14562
14563 0 14563
14564 0 14564
14565 0 14565
14566 0 14566
14568 0 14568
14569 0 14569
14571 0 14571
14572 0 14572
14573 0 14573
14574 0 14574
14575 0 14575
14577 0 14577
14578 0 14578
14580 0 14580
14581 0 14581
14582 0 14582
14584 0 14584
14587 0 14587
14590 0 14590
14593 0 14593
14596 0 14596
14597 0 14597
14598 0 14598
14599 0 14599
14602 0 14602
14605 0 14605
14607 0 14607
14608 0 14608
14612 0 14612
14613 0 14613
14614 0 14614
14615 0 14615
14617 0 14617
14620 0 14620
14621 0 14621
14623 0 14623
14627 0 14627
14628 0 14628
14629 0 14629
14632 0 14632
14633 0 14633
14634 0 14634
14635 0 14635
14640 0 14640
14641 0 14641
14645 0 14645
14647 0 14647
14650 0 14650
14653 0 14653
14655 0 14655
14656 0 14656
14659 0 14659
14662 0 14662
14663 0 14663
14664 0 14664
14665 0 14665
14666 0 14666
14668 0 14668
14669 0 14669
14670 0 14670
14674 0 14674
14683 0 14683
14684 0 14684
14686 0 14686
14687 0 14687
14690 0 14690
14691 0 14691
14692 0 14692
14693 0 14693
14696 0 14696
14697 0 14697
14706 0 14706
14716 0 14716
14726 0 14726
14727 0 14727
14730 0 14730
14732 0 14732
14737 0 14737
14739 0 14739
14742 0 14742
14743 0 14743
14744 0 14744
14745 0 14745
14750 0 14750
14751 0 14751
14752 0 14752
14753 0 14753
14755 0 14755
14756 0 14756
14757 0 14757
14758 0 14758
14761 0 14761
14764 0 14764
14765 0 14765
14766 0 14766
14767 0 14767
14768 0 14768
14769 0 14769
14770 0 14770
14771 0 14771
14773 0 14773
14774 0 14774
14775 0 14775
14776 0 14776
14777 0 14777
14782 0 14782
14783 0 14783
14787 0 14787
14788 0 14788
14790 0 14790
14791 0 14791
14792 0 14792
14793 0 14793
14794 0 14794
14797 0 14797
14798 0 14798
14800 0 14800
14801 0 14801
14803 0 14803
14804 0 14804
14806 0 14806
14809 0 14809
14812 0 14812
14813 0 14813
14814 0 14814
14815 0 14815
14818 0 14818
14819 0 14819
14821 0 14821
14822 0 14822
14824 0 14824
14825 0 14825
14826 0 14826
14827 0 14827
14830 0 14830
14831 0 14831
14832 0 14832
14833 0 14833
14836 0 14836
14839 0 14839
14841 0 14841
14842 0 14842
14845 0 14845
14848 0 14848
14851 0 14851
14854 0 14854
14856 0 14856
14857 0 14857
14858 0 14858
14860 0 14860
14861 0 14861
14862 0 14862
14863 0 14863
14864 0 14864
14866 0 14866
14867 0 14867
14869 0 14869
14870 0 14870
14871 0 14871
14872 0 14872
14873 0 14873
14875 0 14875
14878 0 14878
14879 0 14879
14880 0 14880
14881 0 14881
14882 0 14882
14883 0 14883
14884 0 14884
14887 0 14887
14890 0 14890
14891 0 14891
14893 0 14893
14894 0 14894
14896 0 14896
14897 0 14897
14899 0 14899
14900 0 14900
14902 0 14902
14903 0 14903
14905 0 14905
14906 0 14906
14908 0 14908
14911 0 14911
14912 0 14912
14914 0 14914
14918 0 14918
14920 0 14920
14921 0 14921
14922 0 14922
14923 0 14923
14924 0 14924
14925 0 14925
14926 0 14926
14927 0 14927
14929 0 14929
14931 0 14931
14932 0 14932
14935 0 14935
14938 0 14938
14941 0 14941
14944 0 14944
14945 0 14945
14947 0 14947
14950 0 14950
14952 0 14952
14953 0 14953
14954 0 14954
14955 0 14955
14956 0 14956
14959 0 14959
14960 0 14960
14962 0 14962
14963 0 14963
14965 0 14965
14966 0 14966
14967 0 14967
14968 0 14968
14969 0 14969
14970 0 14970
14971 0 14971
14974 0 14974
14977 0 14977
14978 0 14978
14979 0 14979
14980 0 14980
14981 0 14981
14982 0 14982
14983 0 14983
14986 0 14986
14989 0 14989
14990 0 14990
14992 0 14992
14995 0 14995
14996 0 14996
14998 0 14998
14999 0 14999
15001 0 15001
15002 0 15002
15003 0 15003
15004 0 15004
15007 0 15007
15010 0 15010
15011 0 15011
15013 0 15013
15014 0 15014
15016 0 15016
15019 0 15019
15022 0 15022
15024 0 15024
15025 0 15025
15028 0 15028
15029 0 15029
15031 0 15031
15032 0 15032
15034 0 15034
15037 0 15037
15038 0 15038
15039 0 15039
15040 0 15040
15042 0 15042
15043 0 15043
15045 0 15045
15046 0 15046
15047 0 15047
15048 0 15048
15049 0 15049
15050 0 15050
15051 0 15051
15052 0 15052
15054 0 15054
15055 0 15055
15058 0 15058
15061 0 15061
15064 0 15064
15066 0 15066
15067 0 15067
15068 0 15068
15070 0 15070
15071 0 15071
15072 0 15072
15074 0 15074
15076 0 15076
15077 0 15077
15078 0 15078
15079 0 15079
15080 0 15080
15082 0 15082
15085 0 15085
15087 0 15087
15088 0 15088
15090 0 15090
15094 0 15094
15095 0 15095
15097 0 15097
15098 0 15098
15099 0 15099
15100 0 15100
15103 0 15103
15104 0 15104
15106 0 15106
15107 0 15107
15109 0 15109
15110 0 15110
15111 0 15111
15112 0 15112
15113 0 15113
15115 0 15115
15116 0 15116
15117 0 15117
15118 0 15118
15119 0 15119
15121 0 15121
15122 0 15122
15124 0 15124
15127 0 15127
15130 0 15130
15131 0 15131
15132 0 15132
15133 0 15133
15136 0 15136
15139 0 15139
15140 0 15140
15142 0 15142
15145 0 15145
15147 0 15147
15148 0 15148
15151 0 15151
15152 0 15152
15153 0 15153
15154 0 15154
15156 0 15156
15157 0 15157
15159 0 15159
15160 0 15160
15163 0 15163
15164 0 15164
15166 0 15166
15169 0 15169
15171 0 15171
15172 0 15172
15173 0 15173
15174 0 15174
15175 0 15175
15176 0 15176
15178 0 15178
15181 0 15181
15182 0 15182
15184 0 15184
15187 0 15187
15190 0 15190
15191 0 15191
15193 0 15193
15194 0 15194
15196 0 15196
15199 0 15199
15200 0 15200
15201 0 15201
15202 0 15202
15203 0 15203
15204 0 15204
15205 0 15205
15208 0 15208
15209 0 15209
15210 0 15210
15211 0 15211
15212 0 15212
15213 0 15213
15214 0 15214
15216 0 15216
15217 0 15217
15218 0 15218
15219 0 15219
15220 0 15220
15221 0 15221
15222 0 15222
15223 0 15223
15224 0 15224
15226 0 15226
15229 0 15229
15232 0 15232
15235 0 15235
15236 0 15236
15237 0 15237
15238 0 15238
15241 0 15241
15244 0 15244
15245 0 15245
15247 0 15247
15248 0 15248
15249 0 15249
15250 0 15250
15253 0 15253
15254 0 15254
15255 0 15255
15256 0 15256
15257 0 15257
15258 0 15258
15259 0 15259
15260 0 15260
15261 0 15261
15262 0 15262
15263 0 15263
15265 0 15265
15266 0 15266
15268 0 15268
15271 0 15271
15272 0 15272
15274 0 15274
15280 0 15280
15283 0 15283
15284 0 15284
15286 0 15286
15287 0 15287
15289 0 15289
15290 0 15290
15292 0 15292
15293 0 15293
15295 0 15295
15296 0 15296
15297 0 15297
15298 0 15298
15299 0 15299
15300 0 15300
15301 0 15301
15302 0 15302
15304 0 15304
15307 0 15307
15308 0 15308
15310 0 15310
15311 0 15311
15312 0 15312
15313 0 15313
15314 0 15314
15315 0 15315
15316 0 15316
15317 0 15317
15318 0 15318
15319 0 15319
15320 0 15320
15322 0 15322
15323 0 15323
15324 0 15324
15325 0 15325
15326 0 15326
15327 0 15327
15328 0 15328
15330 0 15330
15331 0 15331
15334 0 15334
15337 0 15337
15338 0 15338
15340 0 15340
15341 0 15341
15343 0 15343
15344 0 15344
15346 0 15346
15349 0 15349
15352 0 15352
15353 0 15353
15355 0 15355
15358 0 15358
15363 0 15363
15364 0 15364
15367 0 15367
15370 0 15370
15371 0 15371
15372 0 15372
15373 0 15373
15377 0 15377
15378 0 15378
15379 0 15379
15380 0 15380
15381 0 15381
15382 0 15382
15383 0 15383
15385 0 15385
15386 0 15386
15388 0 15388
15389 0 15389
15390 0 15390
15391 0 15391
15394 0 15394
15395 0 15395
15397 0 15397
15398 0 15398
15400 0 15400
15401 0 15401
15402 0 15402
15403 0 15403
15404 0 15404
15406 0 15406
15407 0 15407
15408 0 15408
15409 0 15409
15410 0 15410
15412 0 15412
15415 0 15415
15416 0 15416
15418 0 15418
15419 0 15419
15421 0 15421
15422 0 15422
15423 0 15423
15424 0 15424
15427 0 15427
15430 0 15430
15431 0 15431
15433 0 15433
15434 0 15434
15436 0 15436
15438 0 15438
15439 0 15439
15440 0 15440
15442 0 15442
15443 0 15443
15445 0 15445
15446 0 15446
15447 0 15447
15448 0 15448
15449 0 15449
15450 0 15450
15451 0 15451
15452 0 15452
15453 0 15453
15454 0 15454
15455 0 15455
15456 0 15456
15457 0 15457
15458 0 15458
15459 0 15459
15460 0 15460
15461 0 15461
15462 0 15462
15463 0 15463
15465 0 15465
15466 0 15466
15467 0 15467
15468 0 15468
15469 0 15469
15470 0 15470
15473 0 15473
15475 0 15475
15476 0 15476
15478 0 15478
15479 0 15479
15481 0 15481
15482 0 15482
15483 0 15483
15484 0 15484
15486 0 15486
15487 0 15487
15488 0 15488
15490 0 15490
15491 0 15491
15493 0 15493
15494 0 15494
15496 0 15496
15497 0 15497
15498 0 15498
15499 0 15499
15500 0 15500
15502 0 15502
15505 0 15505
15506 0 15506
15508 0 15508
15509 0 15509
15510 0 15510
15511 0 15511
15512 0 15512
15513 0 15513
15514 0 15514
15515 0 15515
15516 0 15516
15517 0 15517
15518 0 15518
15519 0 15519
15520 0 15520
15521 0 15521
15522 0 15522
15523 0 15523
15524 0 15524
15525 0 15525
15526 0 15526
15527 0 15527
15529 0 15529
15530 0 15530
15532 0 15532
15533 0 15533
15534 0 15534
15535 0 15535
15538 0 15538
15541 0 15541
15542 0 15542
15543 0 15543
15544 0 15544
15546 0 15546
15547 0 15547
15550 0 15550
15553 0 15553
15556 0 15556
15557 0 15557
15559 0 15559
15562 0 15562
15565 0 15565
15568 0 15568
15569 0 15569
15571 0 15571
15573 0 15573
15574 0 15574
15575 0 15575
15577 0 15577
15580 0 15580
15583 0 15583
15586 0 15586
15589 0 15589
15592 0 15592
15593 0 15593
15595 0 15595
15596 0 15596
15597 0 15597
15598 0 15598
15601 0 15601
15603 0 15603
15604 0 15604
15607 0 15607
15608 0 15608
15610 0 15610
15613 0 15613
15616 0 15616
15617 0 15617
15618 0 15618
15619 0 15619
15620 0 15620
15622 0 15622
15624 0 15624
15625 0 15625
15626 0 15626
15628 0 15628
15629 0 15629
15630 0 15630
15631 0 15631
15632 0 15632
15634 0 15634
15635 0 15635
15637 0 15637
15638 0 15638
15639 0 15639
15640 0 15640
15641 0 15641
15642 0 15642
15643 0 15643
15644 0 15644
15645 0 15645
15646 0 15646
15647 0 15647
15649 0 15649
15650 0 15650
15651 0 15651
15652 0 15652
15653 0 15653
15654 0 15654
15655 0 15655
15656 0 15656
15657 0 15657
15658 0 15658
15660 0 15660
15661 0 15661
15662 0 15662
15663 0 15663
15664 0 15664
15667 0 15667
15668 0 15668
15670 0 15670
15671 0 15671
15672 0 15672
15673 0 15673
15674 0 15674
15676 0 15676
15677 0 15677
15679 0 15679
15682 0 15682
15684 0 15684
15687 0 15687
15688 0 15688
15690 0 15690
15691 0 15691
15692 0 15692
15693 0 15693
15697 0 15697
15700 0 15700
15703 0 15703
15704 0 15704
15705 0 15705
15706 0 15706
15707 0 15707
15708 0 15708
15709 0 15709
15712 0 15712
15713 0 15713
15714 0 15714
15715 0 15715
15718 0 15718
15719 0 15719
15720 0 15720
15721 0 15721
15724 0 15724
15725 0 15725
15727 0 15727
15728 0 15728
15729 0 15729
15730 0 15730
15731 0 15731
15732 0 15732
15733 0 15733
15734 0 15734
15735 0 15735
15736 0 15736
15737 0 15737
15739 0 15739
15740 0 15740
15742 0 15742
15743 0 15743
15745 0 15745
15746 0 15746
15747 0 15747
15748 0 15748
15749 0 15749
15750 0 15750
15751 0 15751
15752 0 15752
15754 0 15754
15757 0 15757
15758 0 15758
15759 0 15759
15760 0 15760
15763 0 15763
15765 0 15765
15766 0 15766
15767 0 15767
15769 0 15769
15770 0 15770
15772 0 15772
15773 0 15773
15774 0 15774
15775 0 15775
15776 0 15776
15777 0 15777
15778 0 15778
15779 0 15779
15781 0 15781
15784 0 15784
15787 0 15787
15788 0 15788
15789 0 15789
15790 0 15790
15791 0 15791
15792 0 15792
15793 0 15793
15794 0 15794
15796 0 15796
15799 0 15799
15802 0 15802
15803 0 15803
15804 0 15804
15805 0 15805
15806 0 15806
15808 0 15808
15811 0 15811
15812 0 15812
15813 0 15813
15814 0 15814
15815 0 15815
15817 0 15817
15820 0 15820
15822 0 15822
15823 0 15823
15824 0 15824
15825 0 15825
15826 0 15826
15827 0 15827
15829 0 15829
15832 0 15832
15833 0 15833
15835 0 15835
15836 0 15836
15837 0 15837
15838 0 15838
15839 0 15839
15841 0 15841
15843 0 15843
15844 0 15844
15846 0 15846
15847 0 15847
15848 0 15848
15849 0 15849
15850 0 15850
15851 0 15851
15852 0 15852
15853 0 15853
15854 0 15854
15856 0 15856
15857 0 15857
15859 0 15859
15860 0 15860
15861 0 15861
15862 0 15862
15865 0 15865
15866 0 15866
15868 0 15868
15869 0 15869
15870 0 15870
15871 0 15871
15872 0 15872
15873 0 15873
15874 0 15874
15875 0 15875
15877 0 15877
15880 0 15880
15881 0 15881
15883 0 15883
15884 0 15884
15885 0 15885
15886 0 15886
15889 0 15889
15890 0 15890
15891 0 15891
15892 0 15892
15893 0 15893
15894 0 15894
15895 0 15895
15896 0 15896
15898 0 15898
15900 0 15900
15901 0 15901
15902 0 15902
15903 0 15903
15904 0 15904
15905 0 15905
15907 0 15907
15908 0 15908
15909 0 15909
15910 0 15910
15911 0 15911
15912 0 15912
15913 0 15913
15914 0 15914
15915 0 15915
15916 0 15916
15917 0 15917
15924 0 15924
15926 0 15926
15927 0 15927
15928 0 15928
15929 0 15929
15930 0 15930
15931 0 15931
15932 0 15932
15934 0 15934
15935 0 15935
15936 0 15936
15937 0 15937
15938 0 15938
15939 0 15939
15940 0 15940
15941 0 15941
15942 0 15942
15943 0 15943
15944 0 15944
15945 0 15945
15946 0 15946
15947 0 15947
15948 0 15948
15949 0 15949
15950 0 15950
15951 0 15951
15952 0 15952
15953 0 15953
15954 0 15954
15955 0 15955
15956 0 15956
15961 0 15961
15965 0 15965
15967 0 15967
15968 0 15968
15969 0 15969
15970 0 15970
15972 0 15972
15973 0 15973
15974 0 15974
15976 0 15976
15977 0 15977
15978 0 15978
15979 0 15979
15981 0 15981
15983 0 15983
15984 0 15984
15989 0 15989
15992 0 15992
15993 0 15993
15996 0 15996
16000 0 16000
16008 0 16008
16017 0 16017
16018 0 16018
16019 0 16019
16023 0 16023
16025 0 16025
16037 0 16037
16038 0 16038
16039 0 16039
16041 0 16041
16042 0 16042
16044 0 16044
16046 0 16046
16047 0 16047
16048 0 16048
16051 0 16051
16052 0 16052
16053 0 16053
16054 0 16054
16058 0 16058
16060 0 16060
16061 0 16061
16063 0 16063
16065 0 16065
16066 0 16066
16067 0 16067
16068 0 16068
16069 0 16069
16070 0 16070
16071 0 16071
16072 0 16072
16074 0 16074
16075 0 16075
16076 0 16076
16077 0 16077
16078 0 16078
16079 0 16079
16080 0 16080
16081 0 16081
16082 0 16082
16083 0 16083
16084 0 16084
16085 0 16085
16086 0 16086
16090 0 16090
16091 0 16091
16092 0 16092
16093 0 16093
16094 0 16094
16095 0 16095
16097 0 16097
16098 0 16098
16102 0 16102
16103 0 16103
16104 0 16104
16105 0 16105
16106 0 16106
16108 0 16108
16109 0 16109
16111 0 16111
16113 0 16113
16114 0 16114
16117 0 16117
16119 0 16119
16122 0 16122
16124 0 16124
16125 0 16125
16126 0 16126
16127 0 16127
16129 0 16129
16130 0 16130
16131 0 16131
16132 0 16132
16133 0 16133
16134 0 16134
16136 0 16136
16137 0 16137
16138 0 16138
16139 0 16139
16140 0 16140
16141 0 16141
16142 0 16142
16144 0 16144
16145 0 16145
16146 0 16146
16147 0 16147
16148 0 16148
16149 0 16149
16150 0 16150
16152 0 16152
16153 0 16153
16154 0 16154
16155 0 16155
16156 0 16156
16157 0 16157
16158 0 16158
16159 0 16159
16160 0 16160
16161 0 16161
16162 0 16162
16163 0 16163
16164 0 16164
16165 0 16165
16166 0 16166
16167 0 16167
16168 0 16168
16169 0 16169
16170 0 16170
16171 0 16171
16172 0 16172
16173 0 16173
16174 0 16174
16175 0 16175
16176 0 16176
16177 0 16177
16178 0 16178
16179 0 16179
16180 0 16180
16181 0 16181
16182 0 16182
16183 0 16183
16184 0 16184
16185 0 16185
16186 0 16186
16187 0 16187
16188 0 16188
16189 0 16189
16190 0 16190
16191 0 16191
16192 0 16192
16193 0 16193
16194 0 16194
16195 0 16195
16196 0 16196
16199 0 16199
16201 0 16201
16203 0 16203
16204 0 16204
16205 0 16205
16206 0 16206
16207 0 16207
16209 0 16209
16210 0 16210
16211 0 16211
16212 0 16212
16213 0 16213
16214 0 16214
16215 0 16215
16216 0 16216
16217 0 16217
16218 0 16218
16219 0 16219
16220 0 16220
16221 0 16221
16222 0 16222
16223 0 16223
16224 0 16224
16225 0 16225
16227 0 16227
16228 0 16228
16229 0 16229
16230 0 16230
16231 0 16231
16232 0 16232
16233 0 16233
16234 0 16234
16235 0 16235
16238 0 16238
16239 0 16239
16240 0 16240
16241 0 16241
16242 0 16242
16243 0 16243
16244 0 16244
16245 0 16245
16246 0 16246
16247 0 16247
16248 0 16248
16249 0 16249
16250 0 16250
16251 0 16251
16252 0 16252
16253 0 16253
16254 0 16254
16255 0 16255
16256 0 16256
16257 0 16257
16258 0 16258
16259 0 16259
16260 0 16260
16261 0 16261
16262 0 16262
16263 0 16263
16264 0 16264
16265 0 16265
16266 0 16266
16267 0 16267
16269 0 16269
16270 0 16270
16271 0 16271
16272 0 16272
16273 0 16273
16274 0 16274
16275 0 16275
16276 0 16276
16278 0 16278
16279 0 16279
16280 0 16280
16283 0 16283
16284 0 16284
16286 0 16286
16287 0 16287
16288 0 16288
16289 0 16289
16290 0 16290
16291 0 16291
16292 0 16292
16293 0 16293
16294 0 16294
16295 0 16295
16296 0 16296
16297 0 16297
16298 0 16298
16299 0 16299
16300 0 16300
16301 0 16301
16302 0 16302
16303 0 16303
16304 0 16304
16305 0 16305
16306 0 16306
16309 0 16309
16310 0 16310
16311 0 16311
16312 0 16312
16313 0 16313
16316 0 16316
16317 0 16317
16318 0 16318
16319 0 16319
16320 0 16320
16321 0 16321
16322 0 16322
16323 0 16323
16324 0 16324
16325 0 16325
16326 0 16326
16327 0 16327
16328 0 16328
16330 0 16330
16331 0 16331
16335 0 16335
16336 0 16336
16337 0 16337
16338 0 16338
16342 0 16342
16343 0 16343
16344 0 16344
16345 0 16345
16346 0 16346
16347 0 16347
16348 0 16348
16349 0 16349
16350 0 16350
16352 0 16352
16353 0 16353
16354 0 16354
16355 0 16355
16356 0 16356
16357 0 16357
16359 0 16359
16360 0 16360
16361 0 16361
16362 0 16362
16364 0 16364
16365 0 16365
16366 0 16366
16368 0 16368
16370 0 16370
16371 0 16371
16372 0 16372
16374 0 16374
16377 0 16377
16380 0 16380
16381 0 16381
16385 0 16385
16386 0 16386
16389 0 16389
16390 0 16390
16391 0 16391
16392 0 16392
16393 0 16393
16398 0 16398
16399 0 16399
16400 0 16400
16401 0 16401
16408 0 16408
16409 0 16409
16422 0 16422
16424 0 16424
16425 0 16425
16427 0 16427
16428 0 16428
16429 0 16429
16430 0 16430
16431 0 16431
16433 0 16433
16437 0 16437
16438 0 16438
16439 0 16439
16440 0 16440
16441 0 16441
16443 0 16443
16444 0 16444
16445 0 16445
16448 0 16448
16449 0 16449
16451 0 16451
16452 0 16452
16453 0 16453
16455 0 16455
16456 0 16456
16457 0 16457
16463 0 16463
16464 0 16464
16465 0 16465
16466 0 16466
16468 0 16468
16469 0 16469
16470 0 16470
16471 0 16471
16472 0 16472
16473 0 16473
16474 0 16474
16476 0 16476
16477 0 16477
16478 0 16478
16482 0 16482
16483 0 16483
16484 0 16484
16485 0 16485
16486 0 16486
16487 0 16487
16488 0 16488
16489 0 16489
16490 0 16490
16491 0 16491
16493 0 16493
16494 0 16494
16495 0 16495
16496 0 16496
16497 0 16497
16500 0 16500
16501 0 16501
16502 0 16502
16504 0 16504
16505 0 16505
16506 0 16506
